Date(UTC),Time(UTC),Receiver,Transmitter,TransmitterName,TransmitterSerial,SensorValue,SensorUnit,StationName,Latitude,Longitude
2013-11-16,02:17:31,VR2W-122340,A69-1601-28263,,,,,Genk SA
2013-11-16,02:22:25,VR2W-122340,A69-1601-28263,,,,,Genk SA
2013-11-16,02:24:01,VR2W-122340,A69-1601-28263,,,,,Genk SA
2013-11-16,02:25:34,VR2W-122340,A69-1601-28263,,,,,Genk SA
2013-11-16,02:27:02,VR2W-122340,A69-1601-28263,,,,,Genk SA
2013-11-16,02:28:20,VR2W-122340,A69-1601-28263,,,,,Genk SA
2013-11-16,02:29:15,VR2W-122340,A69-1601-28263,,,,,Genk SA
2013-11-16,02:30:16,VR2W-122340,A69-1601-28263,,,,,Genk SA
2013-11-16,02:31:31,VR2W-122340,A69-1601-28263,,,,,Genk SA
2013-11-16,02:32:21,VR2W-122340,A69-1601-28263,,,,,Genk SA
2013-11-16,02:33:13,VR2W-122340,A69-1601-28263,,,,,Genk SA
2013-11-16,02:34:08,VR2W-122340,A69-1601-28263,,,,,Genk SA
2013-11-16,02:35:09,VR2W-122340,A69-1601-28263,,,,,Genk SA
2013-11-16,02:36:22,VR2W-122340,A69-1601-28263,,,,,Genk SA
2013-11-16,02:37:59,VR2W-122340,A69-1601-28263,,,,,Genk SA
2013-11-16,02:39:35,VR2W-122340,A69-1601-28263,,,,,Genk SA
2013-11-16,02:41:07,VR2W-122340,A69-1601-28263,,,,,Genk SA
2013-11-16,02:42:31,VR2W-122340,A69-1601-28263,,,,,Genk SA
2013-11-16,02:43:42,VR2W-122340,A69-1601-28263,,,,,Genk SA
2013-11-16,02:45:15,VR2W-122340,A69-1601-28263,,,,,Genk SA
2013-11-16,02:46:43,VR2W-122340,A69-1601-28263,,,,,Genk SA
2013-11-16,02:47:59,VR2W-122340,A69-1601-28263,,,,,Genk SA
2013-11-16,02:48:52,VR2W-122340,A69-1601-28263,,,,,Genk SA
2013-11-16,02:49:51,VR2W-122340,A69-1601-28263,,,,,Genk SA
2013-11-16,02:50:58,VR2W-122340,A69-1601-28263,,,,,Genk SA
2013-11-16,02:52:24,VR2W-122340,A69-1601-28263,,,,,Genk SA
2013-11-16,02:53:38,VR2W-122340,A69-1601-28263,,,,,Genk SA
2013-11-16,02:56:53,VR2W-122340,A69-1601-28263,,,,,Genk SA
2013-11-16,03:04:09,VR2W-122340,A69-1601-28263,,,,,Genk SA
2013-11-16,03:10:56,VR2W-122340,A69-1601-28263,,,,,Genk SA
