"animal_project_code","station_name","latitude","longitude"
"2004_Gudena","GUD2",56.38312088,9.901577397
"2004_Gudena","RAN2",56.45552792,10.03316608
"2004_Gudena","UGEL1",56.48324094,10.2181103
"2004_Gudena","RAN1",56.45735379,10.01770257
"2004_Gudena","UGEL2",56.47968471,10.21517113
"2004_Gudena","UDBY2",56.60980547,10.30384199
"2004_Gudena","UDBY1",56.60799107,10.29949461
"2004_Gudena","GUD1",56.38230254,9.897962798
"2004_Gudena","KATNORD",56.61897787,10.35937256
"2004_Gudena","rel_gudena",56.364919,9.900337
