"latitude","longitude","station_name"
40.0802357282963,71.7088815887494,"station_1"
40.0816904219891,71.7090546478107,"station_2"
40.0823573684289,71.709606673748,"station_3"
40.0819069988302,71.7096636759794,"station_4"
40.0824359620304,71.7098405063837,"station_5"
40.0818240476798,71.7099745605304,"station_6"
40.0826847430024,71.710048881878,"station_7"
40.0824759450594,71.7100494486502,"station_8"
40.082653680998,71.7100855970613,"station_9"
40.0824581160868,71.710103478317,"station_10"
40.0824703648858,71.7101125127724,"station_11"
40.0825468852527,71.7101200815808,"station_12"
40.0825968138314,71.7101388892827,"station_13"
40.082662428359,71.7101528702721,"station_14"
40.082483446779,71.710240107286,"station_15"
40.0828819455632,71.7103491953527,"station_16"
40.0809907658152,71.7108977781167,"station_17"
40.0817960149411,71.7115495452516,"station_18"
40.0758667696843,71.7116414524659,"station_19"
40.0758083872518,71.7117672350171,"station_20"
40.0759546792936,71.7117941915865,"station_21"
40.0759171051327,71.7118537692535,"station_22"
40.0851253473107,71.7119780604765,"station_23"
40.0845221859396,71.7121479669884,"station_24"
40.0845085799332,71.7121645543027,"station_25"
40.084504507308,71.7121876815178,"station_26"
40.0851903382551,71.7124296997579,"station_27"
40.0829760407839,71.7125926702761,"station_28"
40.0837519540203,71.7127680479395,"station_29"
40.0712443527307,71.7131063655976,"station_30"
40.0697292723067,71.7167254814499,"station_31"
40.0644558329212,71.7178729622266,"station_32"
40.0657104186717,71.7189528348849,"station_33"
40.0623842107222,71.7196288097092,"station_34"
40.0639272544301,71.7196588828759,"station_35"
40.0640813333341,71.7196715093033,"station_36"
40.0629170124164,71.7196734603797,"station_37"
40.0639561732522,71.7197088787335,"station_38"
40.0639331702793,71.7197135636323,"station_39"
40.0638709247309,71.7197533423995,"station_40"
40.0623656519556,71.719787305519,"station_41"
40.0638253629904,71.7197993072107,"station_42"
40.0620061344818,71.7204746393327,"station_43"
40.0601688140501,71.7241473084756,"station_44"
40.0604279065068,71.7242320678504,"station_45"
40.058522676967,71.7242848458355,"station_46"
40.0604327858045,71.7243176560505,"station_47"
40.0593485329795,71.7245996325187,"station_48"
40.0588007208774,71.7256436851703,"station_49"
40.0590738621766,71.7263529415312,"station_50"
40.0517261189845,71.732800320317,"station_51"
40.05301978398,71.732978543427,"station_52"
40.0529016663469,71.7331533057975,"station_53"
40.0529010067703,71.7331922317912,"station_54"
40.0528626420161,71.7332053353088,"station_55"
40.0529370297381,71.733227874112,"station_56"
40.0519016266962,71.7334301290985,"station_57"
40.0520290860084,71.7334364664844,"station_58"
40.0500292921977,71.733757361651,"station_59"
40.0507937032701,71.7344819856406,"station_60"
40.0507746675547,71.7344922034181,"station_61"
40.0494117780309,71.7345018796603,"station_62"
40.0471824564393,71.7370010044485,"station_63"
40.0459886286864,71.7384414520091,"station_64"
40.0460023370451,71.7386523455658,"station_65"
40.0424827950282,71.7421034928491,"station_66"
40.040775792109,71.7436219306272,"station_67"
40.0360520647049,71.7465850417073,"station_68"
40.0321733723199,71.752194597672,"station_69"
40.0247529672949,71.7671730647782,"station_70"
40.0245799820259,71.7672802557265,"station_71"
40.024582650053,71.7673825150138,"station_72"
