"animal_project_code","station_name","latitude","longitude"
"2013_albertkanaal","s-3",51.0434,4.04783
"2013_albertkanaal","s-4a",51.03203,4.18166
"2013_albertkanaal","s-4b",51.05593,4.20024
"2013_albertkanaal","s-8a",51.14222,4.32646
"2013_albertkanaal","s-4",51.04231,4.0945
"2013_albertkanaal","s-4c",51.07363,4.19007
"2013_albertkanaal","ws-DL7",51.471342,3.475013
"2013_albertkanaal","ws-DL9",51.465842,3.48868
"2013_albertkanaal","ws-OGDL",51.46395,3.51263
"2013_albertkanaal","me-7-2",51.082219,4.366229
"2013_albertkanaal","s-Vlassenbroek",51.03955,4.16605
"2013_albertkanaal","rel_albertkanaal1",50.614681,5.604782
"2013_albertkanaal","rel_albertkanaal2",50.614681,5.604782
"2013_albertkanaal","rel_albertkanaal3",50.614681,5.604782
"2013_albertkanaal","rel_albertkanaal4",50.614681,5.604782
"2013_albertkanaal","rel_albertkanaal5",50.614681,5.604782
"2013_albertkanaal","rel_albertkanaal6",50.614681,5.604782
"2013_albertkanaal","rel_albertkanaal7",50.614681,5.604782
"2013_albertkanaal","rel_albertkanaal8",50.614681,5.604782
"2013_albertkanaal","rel_albertkanaal9",50.614681,5.604782
"2013_albertkanaal","rel_albertkanaal10",50.614681,5.604782
"2013_albertkanaal","rel_albertkanaal11",50.614681,5.604782
"2013_albertkanaal","rel_albertkanaal12",50.614681,5.604782
"2013_albertkanaal","rel_albertkanaal13",51.016368,5.233414
