"animal_project_code","station_name","latitude","longitude"
"2015_fint","Rt2",51.01123,4.02495
"2015_fint","ws-OG16",51.4738,3.5117
"2015_fint","bpns-VG2",51.4325,2.802
"2015_fint","bpns-APCpower2",51.541151,2.917682
"2015_fint","bpns-APCpower3",51.537104,2.92504
"2015_fint","bpns-APCpower4",51.532983,2.933061
"2015_fint","ws-SS3",51.41726667,3.621633333
"2015_fint","ws-SS4",51.42058,3.630271667
"2015_fint","bpns-NieuwpoortSheltered",51.116233,2.578817
"2015_fint","GVS-KL-D",52.99738056,4.82714167
"2015_fint","T 11-GVS 2",52.99829722,4.81836389
"2015_fint","M 12",52.99519722,4.89987778
"2015_fint","VL 3",53.01510833,5.07724167
"2015_fint","D 7-J 2",53.03313056,5.13748611
"2015_fint","AD-WNB-A",53.02771667,5.20016667
"2015_fint","D 20",53.06306944,5.25956111
"2015_fint","IN 10",53.19741667,5.14973889
"2015_fint","O-IN OBSTN",53.21826667,5.19231944
"2015_fint","VL 9",53.28730556,5.16518056
"2015_fint","BS 11A",53.22725,5.27453056
"2015_fint","ZM 4",53.30470278,5.27395278
"2015_fint","O 40",53.37438333,5.43378611
"2015_fint","NM 12-NB 1",53.33664444,5.33496667
"2015_fint","NM 18",53.32016667,5.39111111
"2015_fint","OM 3",53.30546944,5.42786111
"2015_fint","NM 1-ZM 2",53.30441389,5.25295278
"2015_fint","WM 3",53.29088611,5.19858889
"2015_fint","VL 2-SG 1",53.32521944,5.14853333
"2015_fint","SM-KB 2",53.33333333,5.13825
"2015_fint","SM 7-ZS 16",53.32316944,5.12833889
"2015_fint","SM 8",53.32766389,5.13003611
"2015_fint","SO 23",53.094525,5.18975278
"2015_fint","T 5-MH 2",52.97234722,4.79548611
"2015_fint","MH 4-M 1",52.96893056,4.79146111
"2015_fint","W 14",52.95201111,4.98279444
"2015_fint","M 16",52.98968889,4.93885278
"2015_fint","T 1",52.96648889,4.743725
"2015_fint","T 9",52.98563889,4.80673333
"2015_fint","M-ZINKER",52.96437778,4.80286944
"2015_fint","T 10",53.02747778,4.84284444
"2015_fint","T 27",53.06220556,4.99128056
"2015_fint","SO 10",53.07562222,5.09333056
"2015_fint","bpns-Belwindreefballs-CPOD",51.704667,2.813167
"2015_fint","VH 2",52.99826667,4.78270556
"2015_fint","BO 18",53.10602778,5.37313611
"2015_fint","VVG 5",53.10758333,5.30164444
"2015_fint","T 2",52.97616389,4.73022222
"2015_fint","B 1A",53.03543333,4.91716944
"2015_fint","T 7",52.97924444,4.80149167
"2015_fint","bpns-Fairplay",51.16885,2.616683333
"2015_fint","bpns-D1",51.2325,2.643166667
