"animal_project_code","station_name","latitude","longitude"
"2015_fint","s-4c",51.07363,4.19007
"2015_fint","s-4a",51.03203,4.18166
"2015_fint","s-4b",51.05593,4.20024
"2015_fint","s-5",51.09258,4.17083
"2015_fint","ws-PVTSS",51.4018055,3.7089134
"2015_fint","ws-F42",51.427986,4.034873
"2015_fint","ws-HW6",51.43484,4.02702
"2015_fint","ws-51",51.42389,4.02278
"2015_fint","ws-12",51.37033,3.7511
"2015_fint","ws-VH8",51.38806667,3.608716667
"2015_fint","ws-11",51.41163,3.70746
"2015_fint","ws-18",51.3482621,3.8147323
"2015_fint","ws-6",51.3913098,3.7161726
"2015_fint","ws-12A",51.3648799,3.765539
"2015_fint","ws-A1",51.3724995,3.7229828
"2015_fint","s-6",51.12267069,4.21890556
"2015_fint","ws-53A",51.411167,4.029233
"2015_fint","ws-55",51.40221,4.02998
"2015_fint","ws-F53",51.41672,4.02487
"2015_fint","ws-13",51.4071859,3.7080883
"2015_fint","ws-SS2",51.42732167,3.627138333
"2015_fint","s-7",51.11414,4.24123
"2015_fint","ws-3",51.43833333,3.647028333
"2015_fint","ws-14",51.3601518,3.7798113
"2015_fint","ws-16",51.3544901,3.795027
"2015_fint","ws-25A",51.352186,3.781008
"2015_fint","ws-A5",51.3584544,3.7454284
"2015_fint","ws-2",51.44243667,3.645828333
"2015_fint","rel_station1",51.073613,4.190026
"2015_fint","ws-ARV3",51.41182167,3.607175
"2015_fint","ws-STEEN",51.403409,3.465898
"2015_fint","bpns-W1",51.391333,3.303666667
"2015_fint","ws-SS5",51.41178,3.634061667
"2015_fint","bpns-cpowerreefballs",51.58067,2.996017
"2015_fint","ARMS1_Cpower",51.58,2.9961
"2015_fint","bpns-Grafton",51.40667,2.819
"2015_fint","bpns-Birkenfels",51.64895,2.536583
"2015_fint","FISHINTEL_Mistwrak2",51.408391,2.549137
"2015_fint","FISHINTEL_OHVS4",51.6935899,2.8160044
"2015_fint","FISHINTEL_OHVS2",51.6957789,2.818536
"2015_fint","ws-15A",51.3805457,3.717259
"2015_fint","ws-15",51.386465,3.7080085
"2015_fint","ws-4",51.3970414,3.7153436
"2015_fint","s-12",51.30305,4.28731
"2015_fint","s-10a",51.235423,4.396673
"2015_fint","s-9a",51.19068,4.33602
"2015_fint","ws-W7",51.410173,3.454515
"2015_fint","bpns-WZ",51.376167,3.178666667
"2015_fint","bpns-WENDUINEBANKW",51.287167,2.879166667
"2015_fint","ws-SS3",51.41726667,3.621633333
"2015_fint","ws-25B",51.3465544,3.800172
"2015_fint","ws-A3",51.3655375,3.734487
"2015_fint","ws-HSS",51.43213,3.623928
"2015_fint","s-9",51.19069,4.32954
"2015_fint","NE_HERM",49.5017,-2.436835
"2015_fint","W_GUERNSEY",49.443393,-2.6777
"2015_fint","Boulder 1",50.6899,-0.831397
"2015_fint","s-8",51.14319,4.33078
"2015_fint","ws-23",51.3552573,3.7609896
"2015_fint","ws-1",51.434745,3.636486667
"2015_fint","du-Hamveer",51.10507,4.14106
"2015_fint","bpns-O6",51.243106,2.917725
"2015_fint","bpns-OH1",51.240014,2.917553
"2015_fint","s-3",51.0434,4.04783
"2015_fint","bpns-WK12",51.461167,3.107
"2015_fint","ws-OG16",51.4738,3.5117
"2015_fint","ws-2C",51.4169613,3.7188079
"2015_fint","s-8a",51.14222,4.32646
"2015_fint","we-ak-10",51.3729688,4.2835917
"2015_fint","bpns-Whitley",51.1511666667,2.6603333333
"2015_fint","bpns-Trapegeer",51.1403333333,2.573
"2015_fint","bpns-nieuwpoortbank",51.1695,2.6015
"2015_fint","bpns-WK14",51.3685,3.262
"2015_fint","me-7-2b",51.1008,4.330483
"2015_fint","Maasvlakte-Maasgeul Maas1",51.98975833,4.02785
"2015_fint","bpns-ZA2",51.3513,3.19883
"2015_fint","Maasmond CA2-NW1",51.98336944,4.07340556
"2015_fint","NieuweWaterweg NW2",51.98560278,4.08398056
"2015_fint","Maasmond Maas 4",51.98809167,4.07285
"2015_fint","Maasmond Maas 5",51.98015,4.06893333
"2015_fint","BeerKanaal B1",51.976,4.0786
"2015_fint","CalandKanaal CA4",51.98061111,4.08151944
"2015_fint","scenes",49.4807333,0.0322
"2015_fint","Bembridge Ledge 3",50.65748801,-1.061221026
"2015_fint","Needles Middle",50.65975,-1.6015
"2015_fint","Southbourne Rough 4",50.68156301,-1.79413598
"2015_fint","Southbourne Rough 3",50.68459097,-1.79541003
"2015_fint","Southbourne Rough 1",50.68452702,-1.80100604
"2015_fint","Somers",50.73204,-1.085036
"2015_fint","Bracklesham 1",50.73974096,-0.881028967
"2015_fint","Bracklesham 2",50.73703897,-0.858902
"2015_fint","ws-PPC",51.3536136,3.7376409
"2015_fint","Selsey 4",50.658291,-0.807092
"2015_fint","Utopia 2",50.65591699,-0.877980972
"2015_fint","Selsey 9",50.637444,-0.706428
"2015_fint","Utopia 4",50.63950396,-0.87388901
"2015_fint","Bullock 2",50.69710298,-0.911950981
"2015_fint","Bracklesham 3",50.73679296,-0.851943009
"2015_fint","Wreck",50.733723,-1.096743
"2015_fint","Western Gate NE",50.7048,-1.54988
"2015_fint","Western Gate CW",50.70448,-1.54258
"2015_fint","Poole Rocks FS 4",50.69094798,-1.885487996
"2015_fint","Poole Rocks FS 7",50.69090699,-1.883294033
"2015_fint","Poole Rocks FS 1",50.69094697,-1.887720013
"2015_fint","Poole Rocks FS 3",50.68812503,-1.887636026
"2015_fint","Kimmeridge Outer",50.596145,-2.167512
"2015_fint","Poole Rocks FS 2",50.68942096,-1.887885975
"2015_fint","Poole Rocks FS 6",50.68800802,-1.885514986
"2015_fint","Poole Rocks FS 5",50.68936698,-1.885671979
"2015_fint","Poole Rocks FS 8",50.68942197,-1.88336201
"2015_fint","Poole Rocks FS 9",50.68797701,-1.883232007
"2015_fint","Poole Rocks FS 12",50.68791398,-1.881017005
"2015_fint","Poole Rocks FS 11",50.68908099,-1.881129993
"2015_fint","Swanage Outer",50.61427804,-1.933111958
"2015_fint","Dancing Ledge 2",50.58273098,-2.008098979
"2015_fint","Swanage Inner",50.61854501,-1.947463034
"2015_fint","Dancing Ledge 1",50.58547597,-2.008182965
"2015_fint","Dancing Ledge 4",50.58278999,-2.004905976
"2015_fint","Dancing  Ledge 6",50.58275898,-2.001923025
"2015_fint","ws-25",51.351926,3.773559
"2015_fint","Oude Maas BB-E",51.872367,4.332147
"2015_fint","NieuweWaterweg NW25",51.95839167,4.15201389
"2015_fint","NieuweWaterweg NW8",51.96140278,4.15521389
"2015_fint","Maasvlakte-Maasgeul MV N",51.99336944,4.00368056
"2015_fint","NieuweWaterweg NW3",51.98214722,4.08215833
"2015_fint","NoordPampus P7",51.83904722,4.03511389
"2015_fint","NoordPampus P1",51.856475,4.00308889
"2015_fint","NoordPampus P6",51.84911111,4.03466944
"2015_fint","NoordPampus P8",51.83948611,4.03803333
"2015_fint","NoordPampus P4",51.85781389,4.02163056
"2015_fint","Oude Maas BB-C",51.87209722,4.33086667
"2015_fint","Oude Maas BB A",51.87173611,4.32943611
"2015_fint","Slijkgat HS2",51.83780833,4.05146389
"2015_fint","Slijkgat SG12",51.84903889,3.97515833
"2015_fint","Maasvlakte-Maasgeul MV A",51.925,3.96333333
"2015_fint","Bembridge Ledge 2",50.658983,-1.07310799
"2015_fint","Pelfish_Grafton",51.40645,2.8185
"2015_fint","s-Dendermonde2",51.036148,4.108625
"2015_fint","Utopia 3",50.64382601,-0.869767964
"2015_fint","Kingmere SW",50.72787,-0.48816
"2015_fint","FISHINTEL_QuoVadis",51.38505,2.5332283
"2015_fint","bpns-Westhinder",51.380917,2.452567
"2015_fint","bpns-ZW1",51.35718,3.19037
"2015_fint","Salsette S",50.4908,-2.7185
"2015_fint","Selsey 5",50.71739,-0.690886
"2015_fint","ws-W6",51.41834,3.453181
"2015_fint","Dancing  Ledge 5",50.58551696,-2.002026038
"2015_fint","Dancing Ledge 3",50.58550296,-2.004980994
"2015_fint","Tenants W N",50.6504,-2.9636
"2015_fint","Maasvlakte-Maasgeul MVB",51.94833333,3.95
"2015_fint","Maasvlakte-Maasgeul MVC",51.985,3.965
"2015_fint","Nieuwe Maas NM 23",51.902858,4.570267
"2015_fint","Nieuwe Maas NM 21",51.90352778,4.563075
"2015_fint","Bunker",51.88892959,4.0256254
"2015_fint","ru-1",51.082273,4.366215
"2015_fint","Slijkgat SG2",51.85513889,3.89385556
