"animal_project_code","station_name","latitude","longitude"
"2015_phd_verhelst","ws-A5",51.3584544,3.7454284
"2015_phd_verhelst","bpns-S7",51.399667,3.173666667
"2015_phd_verhelst","ws-25",51.351926,3.773559
"2015_phd_verhelst","ws-FZ2",51.42601,4.03575
"2015_phd_verhelst","bpns-S4",51.417167,3.0475
"2015_phd_verhelst","bpns-A1BIS",51.361333,2.967
"2015_phd_verhelst","ak-x",51.097476,5.109196
"2015_phd_verhelst","bpns-KB2",51.350667,2.703666667
"2015_phd_verhelst","M-6",51.05546566,4.442865645
"2015_phd_verhelst","ws-25A",51.352186,3.781008
"2015_phd_verhelst","du-Hamveer",51.10507,4.14106
"2015_phd_verhelst","ws-SP3",51.459333,3.4718333
"2015_phd_verhelst","ws-PPC",51.3536136,3.7376409
"2015_phd_verhelst","ws-A3",51.3655375,3.734487
"2015_phd_verhelst","ak-43",51.249274,4.506109
"2015_phd_verhelst","S-dendermonde",51.036148,4.108625
"2015_phd_verhelst","bpns-nieuwpoortbank",51.1695,2.6015
"2015_phd_verhelst","bpns-Cpowerreefballs-CPOD",51.58,2.99549
"2015_phd_verhelst","PC4C-C05-2",51.667924,2.801819
"2015_phd_verhelst","PC4C-C05-9",51.670454,2.801809
"2015_phd_verhelst","PC4C-B08-1",51.65595,2.78632
"2015_phd_verhelst","bpns-middelkerkebank",51.3033,2.7125
"2015_phd_verhelst","ws-OGDL",51.46395,3.51263
"2015_phd_verhelst","ws-OG10",51.474675,3.510681
"2015_phd_verhelst","M-4",51.02483717,4.495207458
"2015_phd_verhelst","M-3",51.0229057,4.497271313
"2015_phd_verhelst","M-2",51.02082596,4.498485779
"2015_phd_verhelst","M-4A",51.025057,4.495476
"2015_phd_verhelst","M-1",51.01136918,4.520968635
"2015_phd_verhelst","M-5",51.0340958,4.471940005
"2015_phd_verhelst","rel_schelde1",51.124754,4.278577
"2015_phd_verhelst","rel_schelde2",51.03861,4.1177
"2015_phd_verhelst","rel_schelde3",51.019206,3.969569
"2015_phd_verhelst","rel_schelde4",51.046759,4.185935
"2015_phd_verhelst","rel_schelde5",51.006681,3.77807
"2015_phd_verhelst","rel_dijle",51.02483717,4.495207458
"2015_phd_verhelst","rel_vlvs",51.34174,4.17029
