"animal_project_code","station_name","latitude","longitude"
"2013_Stour","stour_1",51.96949,0.97145
"2013_Stour","stour_2",51.961682,0.993104
"2013_Stour","stour_3",51.961941,0.993163
"2013_Stour","stour_4",51.96285,0.994314
"2013_Stour","stour_5",51.959644,1.0196169
"2013_Stour","stour_6",51.959032,1.020471
"2013_Stour","stour_13",51.953715,1.0508453
"2013_Stour","stour_14",51.956033,1.0575771
"2013_Stour","stour_17",51.948438,1.0691403
"2013_Stour","stour_18",51.949731,1.1028213
"2013_Stour","stour_19",51.948365,1.1089126
"2013_Stour","stour_20",51.950508,1.1701495
"2013_Stour","stour_23",51.951523,1.2558098
"2013_Stour","stour_24",51.948847,1.2650766
"2013_Stour","stour_25",51.950917,1.2705109
"2013_Stour","stour_15",51.952997,1.053912
"2013_Stour","stour_21",51.953781,1.1725204
"2013_Stour","stour_7",51.959042,1.021295
"2013_Stour","stour_10",51.954727,1.026006
"2013_Stour","stour_16",51.955617,1.05831
"2013_Stour","stour_8",51.958792,1.02105
"2013_Stour","stour_9",51.958462,1.0211455
"2013_Stour","stour_11",51.955864,1.025804
"2013_Stour","stour_12",51.956452,1.054645
"2013_Stour","stour_22",51.950541,1.2363358
"2013_Stour","rel_stour1",51.96949,0.97145
"2013_Stour","rel_stour2",51.959042,1.021295
