"animal_project_code","station_name","latitude","longitude"
"nedap_meuse","BenMerwede_BHardinx",51.8163,4.77186
"nedap_meuse","BergscheMaas_CVeer",51.71876,4.98076
"nedap_meuse","DeNoord_Kinderdijk",51.86814,4.63877
"nedap_meuse","DKil_s'Gravendeel",51.78401,4.62733
"nedap_meuse","GrensMaas_Bharen_vis",50.86738,5.69726
"nedap_meuse","GrensMaas_Itteren",51.13185,5.8415
"nedap_meuse","GrensMaas_Sweert",51.13185,5.8415
"nedap_meuse","Hartelkanaal_Europoort",51.93726,4.10735
"nedap_meuse","HV_Stellendam_noord",51.83465,4.05227
"nedap_meuse","HV_Stellendam_zuid",51.83102,4.04747
"nedap_meuse","Maas_Afferden",51.63281,6.00403
"nedap_meuse","Maas_Alphen_wkc",51.81115,5.45427
"nedap_meuse","Maas_Alphen_wkc_ben",51.81114,5.45302
"nedap_meuse","Maas_Balgoij",51.77503,5.71819
"nedap_meuse","Maas_Belfeld_bov",51.31526,6.10539
"nedap_meuse","Maas_Belfeld_vistrap",51.31965,6.11198
"nedap_meuse","Maas_Buggenum",51.23007,5.99471
"nedap_meuse","Maas_Grave_bov",51.76128,5.744
"nedap_meuse","Maas_Grave_vistrap",51.76632,5.73648
"nedap_meuse","Maas_Linne_dorp",51.16075,5.94233
"nedap_meuse","Maas_Linne_stuw_ben",51.16767,5.92407
"nedap_meuse","Maas_Linne_stuw_bov",51.16765,5.92227
"nedap_meuse","Maas_Linne_visgeleiding",51.16678,5.92389
"nedap_meuse","Maas_Linne_vistrap",51.16677,5.92151
"nedap_meuse","Maas_Linne_wkc",51.16075,5.94233
"nedap_meuse","Maas_Linne_wkc_ben",51.16757,5.92424
"nedap_meuse","Maas_Lith_dorp",51.81067,5.4323
"nedap_meuse","Maas_Lith_stuw_ben",51.81072,5.45221
"nedap_meuse","Maas_Lith_vistrap",51.8117,5.45498
"nedap_meuse","Maas_Maastricht",50.8626,5.69946
"nedap_meuse","Maas_Megen",51.82711,5.56273
"nedap_meuse","Maas_Roermond_bov",51.20048,5.98231
"nedap_meuse","Maas_Roermond_vistra",51.21042,5.98233
"nedap_meuse","Maas_Sambeek",51.64097,5.98515
"nedap_meuse","Maas_Sambeek_ben_stu",51.6419,5.98526
"nedap_meuse","Maas_Steyl",51.33536,6.11764
"nedap_meuse","NieuweWaterweg_Europoort",51.95741,4.15233
"nedap_meuse","OudeMaas_Spijkenisse",51.84173,4.41701
"nedap_meuse","Spui_Zuidland",51.80387,4.26537
"nedap_meuse","rel_nedap_meuse",51.10986,5.82025
