"animal_project_code","station_name","latitude","longitude"
"2024_dvw_fish_migration","ZS-MERELB-STUWGEUL",51.007035,3.751409
"2024_dvw_fish_migration","ZS-MERELB-TIJARM-SA",51.001344,3.743296
"2024_dvw_fish_migration","ZS-MERELB-STUWGEUL-SASTUW",51.00803,3.748139
"2024_dvw_fish_migration","RV-MERELB-STUWGEUL-SOSTUW",51.009114,3.744209
"2024_dvw_fish_migration","RV-MERELB-SLUIS-SO",51.01014,3.743058
"2024_dvw_fish_migration","BS-ZWIJNA-KANZWIJNA",51.0031469,3.7256423
"2024_dvw_fish_migration","BS-SEM",50.9672773,3.6966231
"2024_dvw_fish_migration","s-Wetteren",51.00164,3.85695
"2024_dvw_fish_migration","s-2a",51.02032,3.96965
"2024_dvw_fish_migration","s-Schoonaarde",51.0056444,4.012115
"2024_dvw_fish_migration","s-wichelen",51.0168,3.92527
"2024_dvw_fish_migration","s-3",51.0434,4.04783
"2024_dvw_fish_migration","rel_merelbeke",51.008152,3.7486
"2024_dvw_fish_migration","BS-ASP-NSTUW-SA",50.9183669,3.6650854
"2024_dvw_fish_migration","BS-ASP-SLUIS-SA",50.9173648,3.6658249
"2024_dvw_fish_migration","BS-ASP-SLUIS-SO",50.916488,3.6677904
"2024_dvw_fish_migration","s-Dendermonde2",51.036148,4.108625
"2024_dvw_fish_migration","s-4a",51.03203,4.18166
"2024_dvw_fish_migration","s-4b",51.05593,4.20024
"2024_dvw_fish_migration","s-4c",51.07363,4.19007
"2024_dvw_fish_migration","s-5",51.09258,4.17083
"2024_dvw_fish_migration","s-6",51.12267069,4.21890556
"2024_dvw_fish_migration","s-8",51.14319,4.33078
"2024_dvw_fish_migration","s-9a",51.19068,4.33602
"2024_dvw_fish_migration","s-9",51.19069,4.32954
"2024_dvw_fish_migration","s-8a",51.14222,4.32646
"2024_dvw_fish_migration","ZS-MERELB-TIJARM-SO",50.993643,3.72422
"2024_dvw_fish_migration","BS-ASP-OSTUW-SA",50.9171945,3.666289
"2024_dvw_fish_migration","s-7",51.11414,4.24123
"2024_dvw_fish_migration","s-10a",51.235423,4.396673
"2024_dvw_fish_migration","s-12",51.30305,4.28731
"2024_dvw_fish_migration","ws-53A",51.411167,4.029233
"2024_dvw_fish_migration","me-7-2b",51.1008,4.330483
"2024_dvw_fish_migration","ru-1",51.082273,4.366215
"2024_dvw_fish_migration","bn-Walem",51.07183,4.45474
"2024_dvw_fish_migration","bn-1",51.093001,4.506837
"2024_dvw_fish_migration","bn-2",51.117416,4.549158
"2024_dvw_fish_migration","gn-1",51.133464,4.588822
"2024_dvw_fish_migration","gn-2",51.135829,4.5937
"2024_dvw_fish_migration","BS-ZINGEM",50.886686,3.652361
"2024_dvw_fish_migration","BS-HEURNE",50.8605208,3.6252017
"2024_dvw_fish_migration","BS-OUD-NSTUW-SA",50.8514023,3.6218444
"2024_dvw_fish_migration","BS-OUD-VISTRAP-SA",50.85039,3.6208797
"2024_dvw_fish_migration","BS-OUD-VISTRAP-MID",50.8507622,3.6217426
"2024_dvw_fish_migration","BS-OUD-NSTUW-SO",50.8492452,3.618488
"2024_dvw_fish_migration","BS-OUD-SLUIS-SO",50.849814,3.6181785
"2024_dvw_fish_migration","BS-MELDEN",50.8214272,3.576976
"2024_dvw_fish_migration","BS-WORTEGEM",50.81462,3.548708
"2024_dvw_fish_migration","BS-KERKH-SLUIS-SA",50.790235,3.4948282
"2024_dvw_fish_migration","BS-KERKH-OSTUW-SA",50.7901607,3.4946654
"2024_dvw_fish_migration","BS-KERKH-VISTRAP-SA",50.7909032,3.493378
"2024_dvw_fish_migration","BS-KERKH-VISTRAP-MID",50.7912789,3.4937973
"2024_dvw_fish_migration","BS-KERKH-VISTRAP-SO",50.7905771,3.4928211
"2024_dvw_fish_migration","BS-KERKH-NSTUW-SO",50.7889893,3.4917908
"2024_dvw_fish_migration","BS-KERKH-SLUIS-SO",50.7891545,3.4932072
"2024_dvw_fish_migration","BS-AVELG",50.764739,3.4595776
"2024_dvw_fish_migration","BS-ASP-NSTUW-SO",50.9166309,3.6698839
"2024_dvw_fish_migration","BS-OUD-VISTRAP-SO",50.84976346,3.6201706
"2024_dvw_fish_migration","BS-OUD-SLUIS-SA",50.85099,3.6196456
"2024_dvw_fish_migration","RV-ZWIJNA",51.014089,3.720841
"2024_dvw_fish_migration","S-MERELB-SOJACHTH",51.012871,3.740266
"2024_dvw_fish_migration","rel_rone",50.762462,3.456121
"2024_dvw_fish_migration","BS-KERKH-OSTUW-SO",50.7892306,3.4932783
"2024_dvw_fish_migration","TBR700-000336",50.99253,3.722863
"2024_dvw_fish_migration","rt-mer-300m",50.99253,3.722863
"2024_dvw_fish_migration","rt-mer-600m",50.99524,3.722702
"2024_dvw_fish_migration","rt-mer-900m",50.99786,3.722112
"2024_dvw_fish_migration","rt-mer-1200m",51.00055,3.722809
"2024_dvw_fish_migration","bs-as-rt-300m",50.923362,3.658341
"2024_dvw_fish_migration","bs-as-rt-600m",50.925772,3.656614
"2024_dvw_fish_migration","bs-as-rt-900m",50.928286,3.655092
"2024_dvw_fish_migration","bs-as-rt-1200m",50.93074,3.653293
"2024_dvw_fish_migration","rel_spiere",50.725145,3.368325
"2024_dvw_fish_migration","LE-STELO-SLUIS SA",50.915461,3.419136
"2024_dvw_fish_migration","LE-STELO-SLUIS SO",50.9105816,3.4078694
"2024_dvw_fish_migration","LE-OLSENE",50.9439995,3.4528489
"2024_dvw_fish_migration","LE-DEINZE",50.9803521,3.5130588
"2024_dvw_fish_migration","LE-AST",50.9916672,3.5678839
"2024_dvw_fish_migration","LE-STELO-VISTRAP-SA",50.9111999,3.4127609
"2024_dvw_fish_migration","rel_mandel",50.91691,3.421094
"2024_dvw_fish_migration","AKL-NEVELE",51.0360083,3.5529231
"2024_dvw_fish_migration","KGO-MERENDREE",51.0949985,3.5620859
"2024_dvw_fish_migration","KGO-AALTER",51.1094312,3.4514133
"2024_dvw_fish_migration","RV-EVERG-WESTERVAK",51.0873965,3.6569865
"2024_dvw_fish_migration","RV-EVERG-SLUIS-SA",51.0922979,3.6793635
"2024_dvw_fish_migration","LE-STMARTLATEM",51.0061941,3.60120464
"2024_dvw_fish_migration","LE-BAARLE",51.0351923,3.61804125
"2024_dvw_fish_migration","LE-DRONGEN",51.033566,3.64575075
"2024_dvw_fish_migration","BRUGSEV-MARIAKERKE",51.0797065,3.6742173
"2024_dvw_fish_migration","rel_asper",50.918993,3.661633
"2024_dvw_fish_migration","BS-OUD-OSTUW-SA",50.850842,3.6195117
"2024_dvw_fish_migration","BS-ASP-OSTUW-SO",50.9165606,3.6676907
"2024_dvw_fish_migration","BS-KERKH-NSTUW-SA",50.791136,3.4950816
"2024_dvw_fish_migration","rel_weir1_kerkhove",50.789921,3.494088
"2024_dvw_fish_migration","LE-HARELB-VISTRAP-SA",50.8554109,3.3052711
"2024_dvw_fish_migration","LE-HARELB-VISTRAP-MID",50.8548617,3.3041449
"2024_dvw_fish_migration","LE-HARELB-STUW-SA",50.8554554,3.3054619
"2024_dvw_fish_migration","LE-HARELB-SLUIS-SA",50.8580023,3.3097926
"2024_dvw_fish_migration","LE-HARELB-STUW-SO",50.8540542,3.3040658
"2024_dvw_fish_migration","LE-KORTRIJK",50.8275889,3.2503331
"2024_dvw_fish_migration","LE-WEVELG",50.8015709,3.1895354
"2024_dvw_fish_migration","LE-MENEN-STUW-SA",50.781344,3.1022339
"2024_dvw_fish_migration","LE-MENEN-STUW-SO",50.78008,3.0998263
"2024_dvw_fish_migration","LE-WERVIK",50.770848,3.012093254
"2024_dvw_fish_migration","rel_fish_pass_leie",50.854945,3.303966
"2024_dvw_fish_migration","LE-OOIGEM",50.8948647,3.3483497
"2024_dvw_fish_migration","LE-STELO-STUW -SA",50.911229,3.413755
"2024_dvw_fish_migration","RV-GENT-MONDTOERLEIE",51.036213,3.6937465
"2024_dvw_fish_migration","RV-GENT-MONDOUDELEIE",51.051866,3.673769
"2024_dvw_fish_migration","rel_oudenaarde",50.850534,3.619352
"2024_dvw_fish_migration","BS-ZWALM",50.88893,3.6783463
"2024_dvw_fish_migration","rel_weir2_kerkhove",50.79056,3.493905
"2024_dvw_fish_migration","rel_yacht_kerkhove",50.794182,3.498755
"2024_dvw_fish_migration","rel_oude_mandel",50.966993,3.474392
"2024_dvw_fish_migration","BS-OUD-OSTUW-SO",50.8498629,3.6182974
"2024_dvw_fish_migration","LE-SNEPKAAI",51.0370184,3.6891515
"2024_dvw_fish_migration","rel_zwalm",50.888744,3.668003
