"","59","45","44","43","28","29","26","30","21","42","31","9","8","10","38","36","11","12","40","7","41","13","39","5","27","25","24","3","14","15","35","23","17","18","20","rel_emmn1","rel_emmn2"
"59",0,6164.89375388143,5894.32193901264,5770.15768352681,20154.7972208004,19746.070428621,20463.498484681,19516.7006504577,33330.5733319686,5663.24278601524,19120.0432218727,32018.9287255865,31964.0770558956,32123.7621513498,5321.80405089909,5566.68787726295,32228.5955771125,32354.1540535331,5532.18916131531,31838.5185794751,5597.71597366517,32409.0057232239,5366.63682066786,31608.1266772919,20730.8116633998,21089.5256914301,21448.2397194601,31398.4598257653,32484.5824435712,32589.4158693346,17847.2947657959,21686.2341766111,32819.80777152,32895.3844918694,33125.7763940579,2917.34358215059,1019.15199963448
"45",6164.89375388143,0,370.597343167101,670.487879603912,14165.6297478721,13756.9029556926,14474.3310117527,13527.5331775291,27341.4058590391,1211.75554164552,13130.8757489434,26029.761252657,25974.909582966,26134.5946784203,2885.54028384563,3776.68023839731,26239.4281041829,26364.9865806035,2094.36384143877,25849.3511065456,1653.05969154214,26419.8382502943,2494.21789002149,25618.9592043624,14741.6441904715,15100.3582185018,15459.0722465318,25409.2923528358,26495.4149706416,26600.2483964051,11858.1272928663,15697.0667036828,26830.6402985905,26906.2170189398,27136.6089211284,9082.23733603176,7184.04575351564
"44",5894.32193901264,370.597343167101,0,299.890536436811,14260.4752817899,13851.7484896105,14569.1765456705,13622.3787114469,27436.251392957,841.158198478419,13225.7212828613,26124.6067865749,26069.7551168839,26229.4402123382,2514.94294067853,3406.0828952302,26334.2736381008,26459.8321145214,1723.76649827167,25944.1966404635,1282.46234837504,26514.6837842122,2123.62054685439,25713.8047382802,14836.4897243894,15195.2037524197,15553.9177804497,25504.1378867537,26590.2605045595,26695.093930323,11952.9728267841,15791.9122376007,26925.4858325083,27001.0625528577,27231.4544550462,8811.66552116296,6913.47393864685
"43",5770.15768352681,670.487879603912,299.890536436811,0,14384.6395372754,13975.9127450959,14693.340801156,13746.5429669324,27560.4156484424,541.267662041608,13349.8855383467,26248.7710420603,26193.9193723693,26353.6044678236,2215.05240424172,3106.19235879339,26458.4378935862,26583.9963700068,1423.87596183486,26068.3608959489,982.571811938232,26638.8480396976,1823.73001041758,25837.9689937656,14960.6539798748,15319.3680079051,15678.0820359351,25628.3021422391,26714.4247600449,26819.2581858084,12077.1370822696,15916.0764930861,27049.6500879937,27125.2268083431,27355.6187105316,8687.50126567713,6789.30968316102
"28",20154.7972208004,14165.6297478721,14260.4752817899,14384.6395372754,0,491.502962502217,391.47743420465,762.260825828424,15460.2177635421,14491.5544347862,1365.85868022223,14148.5731571433,14093.7214874513,14253.4065829091,14832.9931699023,15084.7663654813,14358.2400086739,14483.7984850967,14622.6080594851,13968.1630110309,14557.0812471357,14538.65015479,14788.160400133,13737.7711088476,824.342953571628,1265.83315192466,1707.32335027866,13528.104257321,14614.2268751392,14719.0603009051,3093.87607308223,2069.48206291511,14949.4522030935,15025.0289234428,15255.4208256314,23072.1408029507,21173.9492204346
"29",19746.070428621,13756.9029556926,13851.7484896105,13975.9127450959,491.502962502217,0,882.980396706868,270.757863326207,15546.7797073096,14082.8276426067,874.355717720014,14235.1351009122,14180.2834312212,14339.9685266766,14424.2663777233,14676.0395733022,14444.8019524414,14570.3604288642,14213.881267306,14054.7249548008,14148.3544549562,14625.2120985575,14379.433607954,13824.3330526175,1315.84591607378,1757.33611442688,2198.82631278088,13614.666201091,14700.7888189067,14805.6222446726,2602.37311058002,2560.98502541733,15036.0141468609,15111.5908672103,15341.9827693988,22663.4140107713,20765.2224282552
"26",20463.498484681,14474.3310117527,14569.1765456705,14693.340801156,391.47743420465,882.980396706868,0,1153.73826003307,15415.1059210896,14800.2556986668,1757.33611442688,14103.4613146909,14048.6096449974,14208.2947404566,15141.6944337827,15393.4676293616,14313.1281662214,14438.6866426442,14931.3093233657,13923.0511685762,14865.7825110163,14493.5383123375,15096.8616640134,13692.6592663929,432.865519366977,874.355717720014,1315.84591607401,13482.9924148663,14569.1150326867,14673.9484584526,3485.35350728688,1678.00462871046,14904.340360641,14979.9170809903,15210.3089831789,23380.8420668313,21482.6504843152
"30",19516.7006504577,13527.5331775291,13622.3787114469,13746.5429669324,762.260825828424,270.757863326207,1153.73826003307,0,15600.4232045208,13853.4578644432,603.597854393875,14288.7785981251,14233.9269284341,14393.6120238884,14194.8965995599,14446.6697951389,14498.4454496527,14624.0039260754,13984.5114891426,14108.3684520137,13918.9846767927,14678.8555957687,14150.0638297906,13877.9765498304,1586.60377939998,2028.09397775309,2469.58417610708,13668.3096983038,14754.4323161179,14859.2657418838,2331.61524725381,2831.74288874354,15089.6576440722,15165.2343644216,15395.6262666101,22434.044232608,20535.8526500919
"21",33330.5733319686,27341.4058590391,27436.251392957,27560.4156484424,15460.2177635421,15546.7797073096,15415.1059210896,15600.4232045208,0,27667.3305459535,15557.7649307268,5171.95688004497,5604.82239941178,4718.39731809724,28008.769281071,28260.54247665,4264.83775615017,3861.29095835148,27798.3841706537,6008.36919721063,27732.8573583036,3428.42543898451,27963.9365113017,6865.47555695639,15718.658198666,15984.4221160664,16250.1860334679,7772.59468085185,3045.57268376707,2592.0131218195,15629.7171336327,16524.4816056278,1734.90676207292,1352.05400685565,494.947647109233,36247.9169141191,34349.725331603
"42",5663.24278601524,1211.75554164552,841.158198478419,541.267662041608,14491.5544347862,14082.8276426067,14800.2556986668,13853.4578644432,27667.3305459535,0,13456.8004358575,26355.6859395714,26300.8342698804,26460.5193653347,1673.78474220011,2564.92469675179,26565.3527910973,26690.9112675179,882.608299793249,26175.27579346,441.304149896625,26745.7629372087,1282.46234837597,25944.8838912767,15067.5688773856,15426.282905416,15784.9969334459,25735.2170397501,26821.339657556,26926.1730833195,12184.0519797807,16022.9913905969,27156.5649855048,27232.1417058542,27462.5336080427,8580.58636816556,6682.39478564944
